Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","75","Avoine","2017","2017","7021","Valeur annuel","","171","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","108","Ceréales nda","2017","2017","7021","Valeur annuel","","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","153","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","79","Mils","2017","2017","7021","Valeur annuel","","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","126","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","83","Sorgho","2017","2017","7021","Valeur annuel","","173","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","105","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","9","Argentine","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","150","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","1","Arménie","5530","Prix à la Production (LCU/tonne)","44","Orge","2017","2017","7021","Valeur annuel","LCU","108371","","Donnée officielle"
"PP","Prix à la Production","1","Arménie","5530","Prix à la Production (LCU/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","LCU","104353","","Donnée officielle"
"PP","Prix à la Production","1","Arménie","5531","Prix à la Production (SLC/tonne)","44","Orge","2017","2017","7021","Valeur annuel","SLC","108371","","Donnée officielle"
"PP","Prix à la Production","1","Arménie","5531","Prix à la Production (SLC/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","SLC","104353","","Donnée officielle"
"PP","Prix à la Production","1","Arménie","5532","Prix à la Production (USD/tonne)","44","Orge","2017","2017","7021","Valeur annuel","USD","225","","Donnée officielle"
"PP","Prix à la Production","1","Arménie","5532","Prix à la Production (USD/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","USD","216","","Donnée officielle"
"PP","Prix à la Production","1","Arménie","5539","Indice des prix à la production (2014-2016 = 100)","75","Avoine","2017","2017","7021","Valeur annuel","","85","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","1","Arménie","5539","Indice des prix à la production (2014-2016 = 100)","108","Ceréales nda","2017","2017","7021","Valeur annuel","","92","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","1","Arménie","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","92","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","1","Arménie","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","1","Arménie","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","82","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","1","Arménie","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5530","Prix à la Production (LCU/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","LCU","242","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","320","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5530","Prix à la Production (LCU/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","LCU","1300","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5530","Prix à la Production (LCU/tonne)","44","Orge","2017","2017","7021","Valeur annuel","LCU","197","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5530","Prix à la Production (LCU/tonne)","83","Sorgho","2017","2017","7021","Valeur annuel","LCU","238","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5530","Prix à la Production (LCU/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","LCU","1760","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5530","Prix à la Production (LCU/tonne)","97","Triticale","2017","2017","7021","Valeur annuel","LCU","178","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5531","Prix à la Production (SLC/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","SLC","242","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5531","Prix à la Production (SLC/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","SLC","320","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5531","Prix à la Production (SLC/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","SLC","1300","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5531","Prix à la Production (SLC/tonne)","44","Orge","2017","2017","7021","Valeur annuel","SLC","197","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5531","Prix à la Production (SLC/tonne)","83","Sorgho","2017","2017","7021","Valeur annuel","SLC","238","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5531","Prix à la Production (SLC/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","SLC","1760","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5531","Prix à la Production (SLC/tonne)","97","Triticale","2017","2017","7021","Valeur annuel","SLC","178","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5532","Prix à la Production (USD/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","USD","185","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5532","Prix à la Production (USD/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","USD","245","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5532","Prix à la Production (USD/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","USD","996","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5532","Prix à la Production (USD/tonne)","44","Orge","2017","2017","7021","Valeur annuel","USD","151","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5532","Prix à la Production (USD/tonne)","83","Sorgho","2017","2017","7021","Valeur annuel","USD","182","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5532","Prix à la Production (USD/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","USD","1349","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5532","Prix à la Production (USD/tonne)","97","Triticale","2017","2017","7021","Valeur annuel","USD","136","","Donnée officielle"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","101","Alpiste","2017","2017","7021","Valeur annuel","","70","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","75","Avoine","2017","2017","7021","Valeur annuel","","94","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","116","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","","142","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","79","Mils","2017","2017","7021","Valeur annuel","","103","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","142","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","74","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","","107","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","107","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","83","Sorgho","2017","2017","7021","Valeur annuel","","82","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","","113","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","97","Triticale","2017","2017","7021","Valeur annuel","","70","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","130","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","10","Australie","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","78","Im","Données de la FAO basées sur une méthodologie d'imputation"
